# Generated 2025/02/17 15:09:35 by OpenQuake Engine v3.16.0 and OpenQuake Integrated Risk Modelling Toolkit v3.16.3,,,,,,,,,,,,,,,,,,,,,,,
# poe = 0.02000,,,,,,,,,,,,,,,,,,,,,,,
# return_period = 2500,,,,,,,,,,,,,,,,,,,,,,,
lon,lat,mean_PGA,mean_SA(0.01),mean_SA(0.02),mean_SA(0.03),mean_SA(0.05),mean_SA(0.075),mean_SA(0.1),mean_SA(0.15),mean_SA(0.2),mean_SA(0.25),mean_SA(0.3),mean_SA(0.4),mean_SA(0.5),mean_SA(0.75),mean_SA(1.0),mean_SA(1.5),mean_SA(2.0),mean_SA(3.0),mean_SA(4.0),mean_SA(5.0),mean_SA(7.5),mean_SA(10.0)
-115.2658516,32.43369257,0.960794747,0.948400974,0.9628883,1.024275541,1.148115754,1.341185927,1.518607974,1.837488413,1.941868424,1.983138442,1.955276251,1.813346028,1.654580235,1.430957198,1.265946507,0.958070636,0.748998523,0.479007632,0.330124944,0.235951036,0.103680223,0.051845089
-115.2658756,32.42919597,0.97166574,0.959085643,0.974060237,1.036632538,1.161529899,1.349985361,1.530679584,1.851181984,1.956564665,1.999150634,1.972692728,1.831964374,1.67346406,1.448874116,1.286995053,0.972616136,0.761967659,0.487221926,0.335816979,0.24006179,0.105398022,0.052564569
-115.2658995,32.42469936,0.98436141,0.971660376,0.987182081,1.050963163,1.176852226,1.360433459,1.544206381,1.866442561,1.973112464,2.017338753,1.992682815,1.853816509,1.695995569,1.470547676,1.312864423,0.990435183,0.777947485,0.497350216,0.342830688,0.245138958,0.107518628,0.053444196
-115.265732,32.45617561,0.912307262,0.902117193,0.91388154,0.966640353,1.084026456,1.307042718,1.461810589,1.769445658,1.869753003,1.905061126,1.87079072,1.725045204,1.566747785,1.348195314,1.170511127,0.891219378,0.689976156,0.44147107,0.304107249,0.217109174,0.095779456,0.048416905
-115.265756,32.45167901,0.920104504,0.909424186,0.921712041,0.976554513,1.095452785,1.3125633,1.471656561,1.781938195,1.882945657,1.91927731,1.886086702,1.740626097,1.582053542,1.362571716,1.186777234,0.902744353,0.700080276,0.447924703,0.308586627,0.220353648,0.09713915,0.049061067
-115.2657799,32.4471824,0.929144561,0.917925775,0.930766046,0.987587333,1.107834101,1.318715811,1.482531309,1.795248151,1.897012949,1.934485197,1.902493477,1.757601976,1.598825097,1.378331661,1.204817533,0.915454984,0.711250305,0.455041826,0.313521862,0.223923862,0.098638617,0.049706716
-115.2658038,32.44268579,0.939158738,0.927436471,0.940860391,0.999415874,1.120921731,1.325464725,1.494186997,1.809154749,1.911729097,1.950421214,1.919733047,1.775673389,1.616765499,1.395224929,1.224297523,0.929141104,0.723325133,0.462713093,0.318830669,0.227774054,0.100255579,0.050396577
-115.2656362,32.47416205,0.89426291,0.884702444,0.895101309,0.942321479,1.052587152,1.291206598,1.436551213,1.733114362,1.831157446,1.863765597,1.8272928,1.681977749,1.52509129,1.304654241,1.127047658,0.856201708,0.662758052,0.423984557,0.291904658,0.208237961,0.092050999,0.046535715
-115.2656602,32.46966544,0.897484899,0.887913465,0.898669243,0.946844518,1.058910728,1.295298934,1.441471577,1.740777731,1.839444399,1.872596979,1.836505055,1.69103241,1.533756852,1.315290213,1.13602829,0.864230871,0.668452382,0.42766878,0.294483989,0.210117489,0.092845313,0.046934519
-115.2656841,32.46516883,0.901553273,0.891875982,0.90293473,0.952302933,1.066247225,1.298736691,1.447228432,1.749370933,1.848609924,1.882423282,1.846775532,1.701141238,1.543507576,1.326452971,1.146191001,0.873283088,0.674826324,0.431778908,0.297354132,0.212202266,0.093724348,0.047376901
-115.2657081,32.46067222,0.906336784,0.89647162,0.90786922,0.958693326,1.074452519,1.302546501,1.453727841,1.758748055,1.858495712,1.892993093,1.857932925,1.712188959,1.554198027,1.336484075,1.157339215,0.881859124,0.681803048,0.436246306,0.300471157,0.214466617,0.094673887,0.047856439
-115.2647702,32.63603994,0.955369055,0.943663359,0.957798421,1.015829206,1.133612156,1.332522988,1.49954772,1.79718411,1.892764449,1.927369595,1.898765087,1.760775566,1.605626941,1.382148147,1.202543736,0.907233715,0.699035108,0.442769229,0.302309692,0.214249671,0.093676589,0.047095701
-115.2647943,32.63154333,0.965195358,0.953323841,0.967953324,1.02701354,1.145962358,1.340661764,1.510310173,1.809405208,1.90547812,1.940910816,1.913356543,1.776541233,1.621861458,1.397565484,1.220040917,0.91892761,0.70902431,0.448785156,0.306298137,0.217034653,0.094762862,0.047597561
-115.2648185,32.62704672,0.973945916,0.961944699,0.977028906,1.037001967,1.1570189,1.348065972,1.519848108,1.820176005,1.916684628,1.952864885,1.926233649,1.79048419,1.636292577,1.411330223,1.235658765,0.929301023,0.717871308,0.454066247,0.309793174,0.219465658,0.095705152,0.048029192
-115.2648426,32.62255011,0.980358839,0.968231678,0.983652294,1.0443573,1.165306807,1.353775859,1.527192473,1.828446031,1.925128579,1.961670995,1.935509443,1.800183296,1.646079183,1.420336246,1.245664358,0.935737848,0.723249614,0.457188576,0.311834931,0.220876798,0.09624014,0.048269961
-115.2646735,32.65402637,0.922767878,0.911993623,0.924519002,0.978329122,1.091042757,1.306038976,1.460391283,1.751396775,1.845967293,1.878949642,1.848069549,1.709187746,1.554915071,1.335855126,1.151310682,0.872474015,0.670344114,0.425564647,0.290888727,0.206276804,0.090550847,0.045637064
-115.2646977,32.64952976,0.930139482,0.919076562,0.931973338,0.986864686,1.100904703,1.311887145,1.469680905,1.762479305,1.857209682,1.890432596,1.859939456,1.720917583,1.566206217,1.345985413,1.162361383,0.880577862,0.67649442,0.429260731,0.293347538,0.20799455,0.091224909,0.045953203
-115.2647219,32.64503315,0.937169611,0.925865412,0.939116418,0.994992435,1.110285044,1.31765008,1.478507996,1.772896409,1.867755532,1.90119195,1.871033311,1.731878757,1.57675159,1.35542202,1.172663689,0.887340128,0.682156563,0.432628006,0.295579731,0.209550232,0.091833733,0.046235923
-115.264746,32.64053654,0.945159614,0.933640718,0.947292507,1.00419271,1.120745778,1.324246049,1.488159776,1.784131885,1.879223585,1.913040161,1.883405089,1.744432211,1.589048266,1.366589785,1.184988618,0.895482421,0.689014256,0.436719626,0.298290938,0.211441725,0.092574477,0.046581205
-115.2645768,32.6720128,0.896741867,0.887090564,0.898221493,0.947357297,1.054173112,1.276267529,1.425851822,1.707957387,1.801915288,1.83421278,1.802355051,1.665037036,1.512871861,1.289779663,1.110229611,0.837987125,0.647074521,0.411441833,0.28142643,0.199628785,0.087909088,0.044381164
-115.264601,32.66751619,0.901925564,0.892055452,0.903473496,0.953677535,1.061996579,1.286011577,1.433148742,1.717613578,1.811635256,1.843979478,1.812157631,1.674234629,1.521505952,1.299907207,1.118536592,0.844916284,0.651783168,0.414296418,0.283344448,0.200981975,0.088449396,0.044639453
-115.2646252,32.66301958,0.908135355,0.897996664,0.909757733,0.961151242,1.07098031,1.294784665,1.441541672,1.728371501,1.822532654,1.855013013,1.823389649,1.684988856,1.531699061,1.311999083,1.128471851,0.853252411,0.657423913,0.417725444,0.285644442,0.202601224,0.089094959,0.044947345
-115.2646493,32.65852298,0.915361106,0.90490371,0.917045891,0.969680369,1.080988407,1.300302863,1.450924754,1.739964008,1.834336042,1.867063284,1.835788846,1.69711864,1.543310285,1.325387359,1.139904976,0.86288023,0.663918078,0.421677947,0.288292348,0.204459414,0.089832611,0.045297951
-115.2609824,32.34825702,0.980161428,0.967033505,0.982128501,1.045340538,1.171020031,1.364712,1.550880313,1.888592601,2.001019716,2.035592079,2.013697624,1.86138165,1.69813776,1.473517418,1.318189979,0.996408343,0.785200655,0.504030347,0.348902702,0.250436723,0.110096365,0.054560233
-115.2645042,32.68550262,0.882674336,0.873538017,0.883908749,0.930122197,1.03197217,1.248082638,1.405309916,1.679573774,1.773193836,1.8054353,1.773677349,1.638482571,1.487969875,1.260756731,1.086346865,0.818037391,0.633386552,0.403051466,0.275747389,0.195611835,0.086298823,0.043611053
-115.2645284,32.68100602,0.887072086,0.877803266,0.888398528,0.93552047,1.039082766,1.257240415,1.411837339,1.68888545,1.7826401,1.814872265,1.783032656,1.647069216,1.495995045,1.27004385,1.093995094,0.824437857,0.637796104,0.405769855,0.277590692,0.196917102,0.086822718,0.043861501
-115.2645526,32.67650941,0.891786873,0.882330775,0.893181622,0.941281796,1.046508193,1.266667128,1.418732643,1.698371649,1.79224062,1.824489117,1.792625308,1.655959487,1.504326701,1.279745936,1.101974726,0.831099093,0.642362356,0.408571422,0.279486954,0.198259592,0.087360077,0.044118688
-115.2651559,32.56409421,0.954340219,0.941274226,0.955420434,1.015176058,1.135767698,1.335136414,1.508318543,1.805664182,1.896589279,1.927015901,1.893699646,1.746163607,1.586335301,1.357607007,1.17175138,0.883830667,0.678194165,0.429456562,0.2934452,0.208172008,0.091309458,0.045954168
-115.26518,32.5595976,0.946634829,0.933616996,0.947398603,1.006414533,1.126109838,1.328878045,1.500187039,1.796478033,1.886896253,1.916663766,1.882496715,1.733985662,1.57416594,1.346378684,1.15961957,0.875711083,0.671602666,0.425604284,0.290965796,0.206489995,0.090671688,0.0456613
-115.2652041,32.55510099,0.938401401,0.925491869,0.938871264,0.997046947,1.115718007,1.322309136,1.491259694,1.786427975,1.876393795,1.905587316,1.870562196,1.721257567,1.56159234,1.33492291,1.147461176,0.865730584,0.665055573,0.421801835,0.288532794,0.204845428,0.090053484,0.045377206
-115.2652281,32.55060438,0.930063725,0.917334974,0.930314541,0.987536848,1.105065227,1.31586647,1.481974721,1.775967002,1.865563035,1.894371867,1.858568549,1.708653569,1.549369454,1.323904157,1.135937929,0.856407404,0.658965528,0.418294132,0.286298335,0.203343287,0.089494526,0.045121342
-115.2650596,32.58208064,0.987405777,0.974426925,0.990163922,1.052563787,1.175976396,1.362196207,1.540836215,1.842127323,1.936262012,1.97051549,1.942083478,1.801348329,1.643631101,1.412670612,1.233491778,0.925086021,0.712808013,0.450019598,0.306861937,0.217364237,0.094806314,0.047559842
-115.2650837,32.57758403,0.978733718,0.965682387,0.980990112,1.042775035,1.165644765,1.355215549,1.532791257,1.833191752,1.926245928,1.959280133,1.929323077,1.786320925,1.627586484,1.396822333,1.215347767,0.91289556,0.702458143,0.443818897,0.302796125,0.214569345,0.093739428,0.047071766
-115.2651078,32.57308742,0.968968511,0.95587647,0.970711291,1.031744838,1.153892875,1.347269058,1.523344755,1.822671413,1.914718151,1.946534991,1.915082455,1.769923568,1.610434175,1.380254507,1.196654677,0.900379598,0.691918135,0.437544465,0.298696399,0.211755648,0.092667013,0.046580229
-115.2651319,32.56859082,0.961159885,0.948071778,0.962536991,1.022912741,1.144285321,1.340784073,1.515406847,1.813729763,1.905138969,1.936179876,1.903685808,1.7571702,1.597417355,1.367950797,1.183057785,0.891328692,0.684390843,0.433099002,0.295798808,0.20977658,0.091917314,0.046234529
-115.2649632,32.60006707,1.003306746,0.99068296,1.007299542,1.070574999,1.194536686,1.374443769,1.55343914,1.856710672,1.953996062,1.991657019,1.967155218,1.833219528,1.679636836,1.450793386,1.278880835,0.956479251,0.740193903,0.466817051,0.318043202,0.225112662,0.097798109,0.048912697
-115.2649873,32.59557046,0.996594906,0.983813405,1.000022411,1.06295526,1.186843276,1.369448185,1.548489571,1.851140022,1.94706738,1.983151913,1.95682621,1.819697261,1.663801193,1.433518291,1.258062243,0.941910326,0.727406263,0.458965123,0.31281215,0.221468687,0.096382178,0.048284952
-115.2650114,32.59107386,0.996834219,0.983999193,1.000210881,1.063215017,1.187112212,1.36965847,1.548959494,1.851435781,1.947160363,1.983100533,1.956647873,1.819157362,1.663109899,1.432554603,1.256718516,0.940895021,0.726439893,0.45829609,0.312345475,0.221144766,0.096254349,0.048222467
-115.2650355,32.58657725,0.993965447,0.981063128,0.997132182,1.059967041,1.183718443,1.367402554,1.546616793,1.848623037,1.943757892,1.979089737,1.951956153,1.81325984,1.656599641,1.425756454,1.248661637,0.935359716,0.721612096,0.455333352,0.31036675,0.219776556,0.095728852,0.047981035
-115.2648668,32.6180535,0.985181928,0.972915232,0.988579273,1.049900293,1.171707273,1.358341336,1.533173442,1.835108042,1.931746006,1.968358159,1.942340493,1.806880236,1.652476072,1.425741076,1.251342177,0.939092278,0.725889146,0.45862627,0.312746584,0.221492216,0.096457437,0.048361875
-115.2648909,32.6135569,0.996195734,0.98388499,1.000128269,1.062397718,1.185010552,1.367354155,1.543909431,1.846830368,1.944517255,1.982540727,1.958215237,1.825250745,1.672410846,1.445603251,1.274285674,0.954500198,0.739128649,0.46656993,0.317998827,0.225136951,0.097860016,0.048963118
-115.264915,32.60906029,1.004519105,0.992156386,1.008900404,1.07192266,1.195248961,1.374393344,1.552120805,1.855594158,1.954063773,1.993084192,1.970000267,1.838954449,1.687634468,1.461085558,1.29222703,0.966515005,0.74938494,0.472671688,0.322009504,0.2279073,0.098912731,0.04935744
-115.2649391,32.60456368,1.007171631,0.994717181,1.01158011,1.074938774,1.1986655,1.376916766,1.555502176,1.859133601,1.957506657,1.996450663,1.973348618,1.841954947,1.690221429,1.462705493,1.293431282,0.966813743,0.749364316,0.472491592,0.321832478,0.22775875,0.098831467,0.049316794
-115.2604998,32.43818918,0.942510784,0.930764496,0.94438386,1.00330615,1.124770045,1.327571273,1.496866226,1.812083006,1.915210485,1.954646468,1.924931169,1.782314062,1.624579906,1.403765798,1.234836698,0.937127709,0.730716348,0.467525095,0.322177261,0.230180532,0.101281464,0.050822902
-115.260524,32.43369257,0.952125788,0.940006196,0.954122722,1.014437437,1.13708508,1.334374189,1.50806129,1.825121164,1.928976893,1.969517231,1.940987587,1.799077392,1.641260624,1.419453382,1.252990842,0.949764788,0.741876841,0.47461915,0.327098966,0.233744934,0.102773115,0.051455088
-115.2605482,32.42919597,0.964270294,0.951884687,0.966566265,1.028280735,1.152095914,1.343598008,1.521520376,1.840532064,1.94552052,1.987550139,1.960681796,1.820160508,1.66255796,1.43979013,1.276772022,0.96633172,0.756595552,0.483965158,0.333571434,0.23842752,0.104732588,0.052283265
-115.2605723,32.42469936,0.977653205,0.96511209,0.980365932,1.043411493,1.168339372,1.354378223,1.53587687,1.856795907,1.963157535,2.006911278,1.981931806,1.84328711,1.686283231,1.462641001,1.303859591,0.985102415,0.773377538,0.494613469,0.340946317,0.243752912,0.106959686,0.053216223
-115.260403,32.45617561,0.910037279,0.900121391,0.911759079,0.963284254,1.079136968,1.304614425,1.456849337,1.76254344,1.862949014,1.898306251,1.864377379,1.720162272,1.56327641,1.345830441,1.168995261,0.890425086,0.689774632,0.441420019,0.304069877,0.217063129,0.095778085,0.048396289
-115.2604272,32.45167901,0.916648626,0.90636611,0.918450236,0.971991301,1.089458704,1.309594512,1.465618134,1.77400279,1.875039101,1.911306739,1.878292918,1.734171987,1.577029109,1.358844876,1.183600307,0.900860012,0.698883414,0.447247863,0.308121324,0.220002383,0.097009785,0.048989158
-115.2604514,32.4471824,0.924471438,0.913703501,0.926277578,0.981771886,1.100679278,1.3151443,1.475357533,1.786224008,1.887937784,1.925213933,1.893230438,1.749430776,1.592057705,1.373072743,1.199675441,0.91231817,0.708902597,0.45365119,0.312562495,0.223215476,0.09835694,0.049572513
-115.2604756,32.44268579,0.933181822,0.921910465,0.935000658,0.992322564,1.11253655,1.321154833,1.485850573,1.79901135,1.901424289,1.93975687,1.908904791,1.765616536,1.608037829,1.38816452,1.21692121,0.924512744,0.71960485,0.460464984,0.317286372,0.226633415,0.099792019,0.050189257
-115.2603062,32.47416205,0.894349158,0.884760797,0.895121694,0.942004502,1.050760746,1.287838697,1.434488177,1.729050994,1.827131271,1.859913588,1.824089646,1.680305839,1.524719954,1.304942846,1.128595233,0.857617855,0.664180398,0.424903125,0.292527646,0.208671302,0.092245191,0.046614703
-115.2603304,32.46966544,0.896833837,0.887280941,0.897912145,0.945536077,1.055868864,1.293398857,1.438559413,1.735493064,1.834168911,1.867437363,1.831879377,1.68791604,1.532006621,1.313873291,1.136194348,0.864425898,0.669053793,0.428073376,0.2947568,0.210295901,0.092931777,0.04696117
-115.2603546,32.46516883,0.899976254,0.890411377,0.901356995,0.949913204,1.061939597,1.296409726,1.443305969,1.742844582,1.842056155,1.875851274,1.840613484,1.696526051,1.540279865,1.323983908,1.144816756,0.872138441,0.674548686,0.431630641,0.29724735,0.212107599,0.09369804,0.047345221
-115.2603788,32.46067222,0.904420614,0.894733787,0.906000614,0.955819905,1.069805622,1.300182581,1.449431896,1.752014995,1.851799726,1.886327624,1.851625443,1.707411289,1.550837755,1.334025741,1.155883312,0.880934715,0.681526601,0.436130166,0.300387383,0.214388102,0.094656512,0.047829062
-115.2602092,32.49214848,0.889232993,0.879179358,0.889526486,0.935785592,1.041137576,1.274308443,1.426784873,1.714722514,1.810181856,1.841203451,1.804413557,1.660011053,1.505128264,1.2799474,1.106598616,0.837347031,0.649279237,0.414943546,0.285421968,0.203457102,0.090011969,0.045487761
-115.2602335,32.48765187,0.889855862,0.879934669,0.890232325,0.936159432,1.041942596,1.276088834,1.427410483,1.716578126,1.81276083,1.844200253,1.8076334,1.663573742,1.508618474,1.284648895,1.110902667,0.841417193,0.652349949,0.417041868,0.286930859,0.204569936,0.090497129,0.045731802
-115.2602577,32.48315526,0.890907168,0.881121337,0.89136678,0.937314808,1.043732762,1.278903127,1.428856015,1.719501615,1.816382885,1.848253727,1.811925292,1.668113351,1.513021588,1.290349483,1.116010427,0.8461532,0.655862093,0.419403374,0.288621694,0.205812678,0.091032155,0.046001732
-115.2602819,32.47865865,0.892351329,0.88267982,0.892948925,0.939221323,1.046619534,1.282702208,1.431151509,1.723574758,1.821049809,1.853378654,1.817306876,1.673595786,1.518311739,1.29703474,1.121828794,0.85148567,0.659756064,0.421993405,0.290467709,0.207166642,0.091608301,0.04629289
-115.2608861,32.36624345,1.028407574,1.015390992,1.032722592,1.100061178,1.227416039,1.401393294,1.593955278,1.929151416,2.033799648,2.056918144,2.051484585,1.937235355,1.781989217,1.557427883,1.396703959,1.065749645,0.847357333,0.542577922,0.374969184,0.266193092,0.116517276,0.057590839
-115.2609101,32.36174685,1.016858339,1.00376153,1.020549536,1.08695209,1.213784575,1.39261198,1.583995223,1.919748664,2.030721903,2.050700903,2.043779373,1.918425918,1.760788441,1.53574276,1.376638055,1.047534704,0.830925882,0.532378197,0.368078589,0.262217849,0.11489176,0.056803904
-115.2609342,32.35725024,1.004522085,0.991371572,1.007581592,1.072975993,1.199318528,1.383182645,1.573057175,1.909367204,2.022535563,2.044649124,2.036132813,1.898783207,1.738958955,1.513751388,1.356353164,1.029274464,0.814504325,0.522200644,0.361184835,0.258236855,0.11325217,0.056006033
-115.2609583,32.35275363,0.99213177,0.978960931,0.994607866,1.058938384,1.184876442,1.373742461,1.561848283,1.898818254,2.011533976,2.040004015,2.028496981,1.879514337,1.717847586,1.492774367,1.337116241,1.012064099,0.799131572,0.51265806,0.354733616,0.254491627,0.111705914,0.055250194
-115.2607896,32.38422989,1.075606823,1.06326592,1.083103061,1.153764009,1.282769203,1.43640089,1.630223632,1.964540362,2.053808689,2.087502956,2.089707136,2,1.882986426,1.667919993,1.501254797,1.163919687,0.924633026,0.59546721,0.407801837,0.288310915,0.125545681,0.061887108
-115.2608137,32.37973328,1.061154962,1.048527718,1.067536354,1.137303233,1.266059399,1.425902843,1.620031118,1.954256058,2.046489477,2.077124596,2.076624393,1.99461031,1.848569632,1.628636599,1.463534951,1.127744913,0.898263156,0.578022182,0.396113008,0.279982448,0.122139215,0.060277715
-115.2608378,32.37523667,1.046180367,1.033312559,1.051535249,1.120332599,1.248664141,1.414756775,1.608595133,1.942717075,2.039563894,2.06703043,2.064054251,1.966779709,1.815872192,1.592658877,1.429376006,1.095565438,0.874441504,0.559293866,0.385779113,0.272631347,0.119121626,0.058835078
-115.260862,32.37074006,1.038034439,1.025091529,1.042892575,1.111021876,1.238905311,1.408667088,1.602042437,1.936647773,2.036676168,2.062321424,2.058179379,1.953099847,1.800080895,1.576143026,1.414025545,1.081503153,0.861648917,0.551413774,0.380910665,0.269603819,0.117901154,0.058254801
-115.2606931,32.40221632,1.039714575,1.027008414,1.04502666,1.113391042,1.242134809,1.406561255,1.5985111,1.927426219,2.033367395,2.058305264,2.054909945,1.952859163,1.802671552,1.579372883,1.416865349,1.083718896,0.863058984,0.551469147,0.380297869,0.268949151,0.117478192,0.058013804
-115.2607172,32.39771971,1.055896997,1.043347955,1.062164545,1.131630301,1.2607584,1.419740915,1.612705588,1.94352746,2.041198969,2.070337772,2.06945014,1.983574986,1.837470531,1.61697948,1.452501655,1.117275476,0.890394926,0.57126683,0.39208293,0.276941389,0.120802909,0.059614707
-115.2607414,32.3932231,1.07144618,1.059106469,1.078741908,1.149190307,1.278435707,1.432190895,1.625556231,1.958143473,2.050077677,2.082769394,2.084481716,2,1.873387575,1.657221794,1.49100244,1.154082179,0.917335153,0.590563655,0.40428558,0.285718769,0.124437295,0.061349239
-115.2607655,32.38872649,1.085569978,1.073473334,1.093923807,1.165160418,1.293758988,1.443296075,1.636419535,1.970582366,2.058750391,2.094785452,2.09910059,2,1.908751726,1.698337078,1.530771613,1.192610383,0.945497632,0.608965039,0.417052984,0.294897139,0.128224283,0.063135788
-115.2605965,32.42020275,0.991393745,0.978760123,0.994609535,1.05892837,1.184857488,1.365728855,1.55024457,1.873021007,1.980827808,2.02644372,2.003486633,1.867159724,1.711054206,1.48681426,1.330776215,1.00516212,0.79142189,0.506061912,0.348870695,0.249494106,0.109351926,0.054205962
-115.2606207,32.41570614,1.004989982,0.992304862,1.008749247,1.074252129,1.201079011,1.377093554,1.564155221,1.888665557,1.997970819,2.035668135,2.024708986,1.890945315,1.736048579,1.511566997,1.353745937,1.025916457,0.810184956,0.517950296,0.357109338,0.255219489,0.111741602,0.055220991
-115.2606448,32.41120953,1.017762899,1.00505507,1.022065282,1.088645339,1.216250896,1.387845874,1.576992273,1.903078794,2.013890505,2.043324709,2.036826611,1.91345799,1.76002562,1.535647988,1.376118779,1.046272278,0.82871449,0.529698491,0.365227461,0.26005125,0.113766395,0.056210309
-115.260669,32.40671293,1.028721333,1.015994549,1.03350091,1.100991726,1.229234576,1.397213221,1.587919593,1.915421605,2.027603388,2.050544262,2.045600414,1.932908893,1.780899167,1.556822538,1.395795822,1.064260483,0.845140874,0.540115178,0.372433662,0.264318883,0.115547903,0.057078127
-115.2597232,32.58208064,0.995473087,0.982547462,0.998745441,1.061805129,1.185490251,1.368489265,1.547682762,1.849270344,1.944405556,1.979965925,1.953390718,1.815703988,1.660057306,1.430089712,1.254134417,0.939599037,0.725600421,0.457933694,0.312160105,0.221055344,0.096282214,0.048246689
-115.2597475,32.57758403,0.985864103,0.97282666,0.98853153,1.05095005,1.174139142,1.360852122,1.539089918,1.839709163,1.933495045,1.967532396,1.939137459,1.798630834,1.641502142,1.411398411,1.232560635,0.924993396,0.713140965,0.450441569,0.307232231,0.217663229,0.094986185,0.047656771
-115.2597719,32.57308742,0.978154063,0.965073526,0.980390608,1.04222846,1.164797425,1.354499817,1.531702399,1.831430912,1.924321413,1.957365036,1.927715778,1.78540504,1.627563119,1.397765636,1.217100501,0.914638042,0.704410613,0.445224553,0.303822309,0.215325505,0.094099224,0.047251131
-115.2597962,32.56859082,0.972381353,0.959291935,0.974341631,1.035694003,1.157644629,1.349632502,1.525946379,1.824884892,1.917186856,1.949569106,1.919117212,1.775599718,1.617420912,1.387966394,1.206121325,0.907283127,0.698245466,0.441553682,0.30143097,0.213692293,0.093481198,0.046966843
-115.2596257,32.60006707,0.999508858,0.986879885,1.003348231,1.066417217,1.190085769,1.371278524,1.549629688,1.852229476,1.949099898,1.986288548,1.961444736,1.827292204,1.673900723,1.446021318,1.273925304,0.953807354,0.73825711,0.465898991,0.317511797,0.224774301,0.097726047,0.048900116
-115.2596501,32.59557046,1.003490567,0.990813076,1.007481813,1.070931315,1.194904327,1.37465167,1.553732276,1.856538057,1.953582883,1.991113544,1.966709614,1.833081484,1.679991245,1.451715231,1.280180812,0.957770288,0.741523206,0.467752308,0.318707705,0.225589514,0.098026983,0.049009986
-115.2596745,32.59107386,1.007208228,0.994524419,1.011365056,1.075094342,1.199093819,1.377455711,1.557072401,1.860013247,1.957334638,1.995348096,1.971519947,1.8385849,1.685863137,1.457203269,1.286144018,0.961585462,0.744669378,0.469530612,0.319842935,0.226363018,0.09831465,0.049113341
-115.2596988,32.58657725,1.003548622,0.990762174,1.007397056,1.070944786,1.194887161,1.374726176,1.55437243,1.856821299,1.953293443,1.990397215,1.965582848,1.830842614,1.676963329,1.447613955,1.274655581,0.953616738,0.737679541,0.465233833,0.31698069,0.224382654,0.097553939,0.048817441
-115.2595282,32.6180535,0.981948733,0.969783485,0.985299349,1.046272039,1.167341828,1.35501194,1.528713942,1.829857945,1.926523328,1.963183284,1.937413096,1.802822948,1.649504185,1.424440861,1.250817657,0.939683914,0.7269364,0.459560275,0.313460499,0.222026631,0.096732907,0.048502736
-115.2595525,32.6135569,0.993078828,0.980849266,0.996973038,1.058918476,1.180879354,1.364164948,1.539739966,1.841940999,1.939600706,1.977625608,1.953510165,1.821287751,1.669449925,1.444300532,1.273673654,0.955096006,0.740147352,0.467491299,0.318703979,0.225665152,0.098131463,0.049083762
-115.2595769,32.60906029,1.00213778,0.989867389,1.006492138,1.069246769,1.191899419,1.371680617,1.548640966,1.851548672,1.950088501,1.989228606,1.966481805,1.836268067,1.685791135,1.460659027,1.292463064,0.967684209,0.750898719,0.473898143,0.322917432,0.228575468,0.099241018,0.049502321
-115.2596013,32.60456368,1.002270937,0.989813626,1.006463528,1.069506884,1.192865014,1.372796178,1.550620198,1.85349524,1.951345682,1.989665151,1.966087222,1.834271431,1.682673693,1.456335306,1.286803603,0.963191807,0.746680737,0.471169174,0.321056902,0.227260619,0.098708063,0.049288321
-115.2594305,32.63603994,0.947838902,0.936300039,0.950114548,1.007332325,1.123945951,1.326056123,1.490469575,1.786597729,1.881908894,1.91609621,1.887138247,1.749421597,1.595165968,1.373369336,1.19357729,0.901782274,0.694888413,0.440485179,0.300873548,0.213281065,0.093348123,0.046952128
-115.2594549,32.63154333,0.956577063,0.944838524,0.959086239,1.017301202,1.135137439,1.333319545,1.500519276,1.798118711,1.893720865,1.928473473,1.900274396,1.763142586,1.608931899,1.386193871,1.207883477,0.911311567,0.702944875,0.445316076,0.304067522,0.215508372,0.094217792,0.047355428
-115.2594793,32.62704672,0.964247882,0.952342451,0.966979325,1.026082039,1.145053148,1.339905143,1.509397984,1.808220983,1.904036045,1.93924427,1.911650538,1.774992347,1.620828629,1.39722693,1.220163107,0.919398546,0.709760249,0.449358761,0.306729734,0.217361674,0.094934888,0.047684301
-115.2595037,32.62255011,0.970940828,0.958871901,0.973846018,1.033769488,1.153793931,1.345869899,1.517322659,1.81720686,1.913099766,1.948598146,1.92141366,1.784949899,1.630675316,1.40611732,1.229878545,0.925626218,0.71492368,0.452352345,0.308684587,0.218709543,0.09544722,0.047915343
-115.2601122,32.51013491,0.893210053,0.882543683,0.893271804,0.942442119,1.049513102,1.280210614,1.433344603,1.720167637,1.812896132,1.842851996,1.805635929,1.659376621,1.504293442,1.276450276,1.102051139,0.831862986,0.644560695,0.41127187,0.282550246,0.201233685,0.088987462,0.044959374
-115.2601365,32.5056383,0.891053319,0.880603313,0.891177535,0.939423919,1.045560122,1.276650906,1.430185914,1.716727495,1.8101722,1.840334773,1.803105474,1.65742135,1.502480388,1.274971724,1.101266623,0.831642151,0.64463526,0.411513358,0.282822043,0.201475769,0.089117594,0.045031413
-115.2601607,32.5011417,0.889726639,0.879435956,0.889902174,0.937363446,1.042882204,1.274502873,1.42808485,1.714688182,1.808825135,1.839236379,1.802090168,1.656881928,1.502062559,1.275114894,1.10179162,0.832493007,0.645448208,0.41221559,0.283397138,0.201928079,0.089332804,0.045143835
